LSI,DEVICE NAME,LOOPBACK IP,WAN IP,LINK STATE,CPU UTILIZATION,MEMORY UTILIZATION,TEMPERATURE,DUPLEX,IN ERROR RATE,IN DISCARD RATE,UTILIZATION,LINK STATUS CODE
14790165,CAFEC-GHY107-IN-RTR1598,122.186.251.102,182.79.87.222,UP,0,41,,3,0,0,0.35790231,112
250315100150884,ECLT-SUR297-RTR29401,172.50.89.64,172.50.78.14,UP,6,22.06918211,,3,0,0,0.008293035,111
14814897,CESU-NAL167-RTR1280,172.50.42.12,172.50.35.178,UP,,,,,,,,112
14814857,CESU-CUT170-RTR1279,172.50.44.248,172.50.33.74,UP,,,,,,,,112
14824660,ECLT-KAA260-RTR29478,172.48.30.224,172.49.198.218,DOWN,,,,,,,,122
14814836,POLS-PGR137-RTR2937,172.50.91.32,172.49.194.182,UP,0,36,,3,0,0,36.804188,111
500474102,LKIO-JJI153-RTR1313,172.50.44.27,172.50.28.194,UP,,,,,,,,112
500434323,AIR_Krishi_Mandi_Keolari,172.49.243.99,172.49.238.42,DOWN,,,,,,,,122
250409100157106,BCLD-AJM104-RTR3739,172.50.91.133,172.50.87.194,UP,0,32,,3,0,0,0.925987144,111
500476123,LKIO-SIM208-RTR1318,172.49.252.92,172.49.254.186,DOWN,,,,,,,,122
250110100136949,AIR_Gram_Panchyat_Gairtalai_Vijayraghavg,172.50.60.86,172.50.83.78,DOWN,,,,,,,,122
250403100155874,KJHI-ALG101-IN-RTR1583,128.185.241.221,122.185.237.50,UP,16,92.38292176,,,0,0.156274418,1.731633669,111
250325100153141,KIMSA-BLR101-IN-RTR1001,27.123.91.55,122.184.118.94,UP,11,92.06924798,,,0,0,29.04302506,111
13986245,BTLT-NOD101-IN-RTR1001,128.185.241.232,122.184.126.118,UP,16,90.11328219,,,0,0,1.698748006,111
240614100073512,MKHY-NOD102-IN-RTR1002,128.185.241.228,122.184.122.122,UP,11,91.55478303,,,0,0.010506188,9.162112539,111
14836190,ECLT-RDR314-RTR29484,172.50.60.126,172.50.82.46,UP,3,8.519372729,,3,0,0,1.276944,111
14835932,ECLT-AMD472-RTR29474,172.49.184.106,172.49.194.54,UP,5,22.0227582,,3,0,0,2.365845847,111
14836189,ECLT-ALM179-RTR29481,172.50.60.166,172.48.239.14,UP,3,9.142113982,,3,0,0,3.164142667,111
14836184,ECLT-ALM178-RTR29480,172.50.60.96,172.50.82.42,UP,3,8.443694863,,3,0,0,2.413822667,111
14836188,ECLT-MRT273-RTR29483,172.50.60.132,172.50.82.50,UP,3,9.068564754,,3,0,0,3.146321333,111
250414100158764,SBIL-AGT104-RTR1996,172.49.152.195,172.49.161.82,UP,,,,,,,,112
250403100155760,F492S-NOD101-IN-RTR1001,128.185.241.115,128.185.198.18,UP,12,91.68564693,,,0,0,6.930066773,111
250325100153179,BFL_GWALIOR_QT8_SGL_AIRTEL,10.72.14.77,10.72.6.154,UP,28,18.50961934,,3,0,0,41.75382929,111
250321100152268,MSMIG-IND101-IN-RTR1001,122.185.50.119,27.123.101.6,UP,16,84.48113961,,,0,0,7.348546836,111
14719247,HYAZ-AVT101-IN-RTR1039,125.19.172.139,152.52.224.186,DOWN,,,,,,,,122
14757254,LTFP-KNR103-IN-RTR1099,125.23.250.96,61.246.41.46,UP,0,57,,3,0,0,2.017139274,111
14716352,LTFP-NOD101-IN-RTR1068,125.19.168.49,125.19.183.82,UP,0,51,,2,0,0,1.889152159,111
14830184,FRUH-PUN103-IN-RTR1003,125.19.175.81,152.52.236.206,DOWN,0,39,,,,,,122
14795712,JFWZ-BLR221-IN-RTR2355,122.187.126.109,122.187.115.158,UP,0,59,,3,0,0,1.565660526,111
14807052,JFWZ-BLR220-IN-RTR2354,182.76.85.121,182.78.189.222,UP,0,60,,3,0,0,1.381342193,111
14825790,JFWZ-SMO104-IN-RTR2357,122.185.113.248,122.187.115.38,UP,0,59,,3,0,0,3.225828571,111
14696730,DLWE-SAM382-RTR2141,172.49.244.44,172.49.235.74,DOWN,,,,,,,,122
13842574,JFWZ-BLR220-IN-RTR2354,182.76.85.121,182.78.189.220,DOWN,0,60,,,,,,122
14004915,JFWZ-SMO104-IN-RTR2357,122.185.113.248,122.187.115.36,DOWN,0,59,,,,,,122
250412100158522,DSHU-BUO101-RTR1414,172.50.90.90,172.50.84.178,UP,,,,,,,,112
250412100158471,INDAN-DWS101-IN-RTR1001,128.185.241.235,125.19.250.78,UP,12,89.84256373,,,0,0.044022892,3.563180273,111
250405100156221,AWESO-AMD101-IN-RTR1001,125.19.173.202,152.52.236.2,UP,100,94.79641173,,,0,0,6.314769977,111
250305100148790,POIU-NSK101-IN-RTR1009,128.185.223.187,27.123.114.198,UP,24,18.12904077,,3,0,0,10.74389542,111
241217100097541,KANAE-KCM101-IN-RTR1001,128.185.222.238,182.78.86.58,UP,8,61.87664829,,,0,0.007796298,12.40210456,111
800026032530866,PNBA-RPG105-RTR17548,172.49.69.76,172.46.159.38,UP,3,33.76695623,,3,0,0,0.076804096,111
250404100156062,PPPU-PGH101-RTR3266,172.50.89.142,172.50.84.14,UP,0,31,,3,0,0,0.055863452,111
240927100087401,RAJDH-PPT101-IN-RTR1001,152.52.222.237,128.185.197.142,DOWN,,,,,,,,122
14720980,WALW-TCN101-IN-RTR1030,125.17.29.243,125.17.29.214,UP,,,,,,,,112
241120100093649,PROMU-MUM101-IN-RTR1001,125.19.173.144,128.185.214.202,UP,,,,,,,,112
14797944,GKBVI-KOL104-IN-RTR1011,152.52.249.242,152.52.246.46,DOWN,,,,,,,,122
14763584,TITA-MUM131-IN-RTR1138,182.78.149.104,182.78.141.6,UP,,,,,,,,112
241126100094290,JCPHA-YNR101-IN-RTR1001,125.20.231.240,128.185.193.94,DOWN,,,,,,,,122
241028100091131,AKPHO-MUM102-IN-RTR1002,182.78.244.86,125.19.217.94,UP,,,,,,,,112
240917100085758,XQYB-MUM103-IN-RTR1009,122.186.216.23,152.52.227.70,UP,0,35,,3,0,0,28.41526243,111
241125100094159,SALAA-MUM101-IN-RTR1001,125.19.173.167,128.185.215.94,DOWN,,,,,,,,122
241127100094526,ANANY-BPL101-IN-RTR1001,125.20.232.149,182.78.72.78,DOWN,,,,,,,,122
241204100095544,EH0RH-GNJ101-IN-RTR1001,152.52.223.113,128.185.233.62,DOWN,,,,,,,,122
241106100092069,INDOS-NOD101-IN-RTR1001,125.23.229.149,152.52.209.14,DOWN,,,,,,,,122
14781897,CAFEC-MUM133-IN-RTR1375,59.145.171.58,125.17.233.242,DOWN,,,,,,,,
241130100095202,GRENE-PDR101-IN-RTR1001,122.185.112.96,128.185.242.106,UP,15,89.64476944,,,0,0,0.211420997,111
241005100088335,ZOTWO-CHN101-IN-RTR1001,152.52.206.191,182.78.94.14,DOWN,,,,,,,,122
14797532,CAFEC-MNR130-IN-RTR1402,125.23.235.24,122.187.60.246,UP,0,44,,3,0,0,78.01773333,112
241029100091361,SUDHB-MYS101-IN-RTR1001,152.52.206.7,152.52.197.186,UP,0,47,,3,0,0,85.14004601,111
14798395,CAFEC-BLR187-IN-RTR1421,59.145.171.72,125.17.232.10,DOWN,,,,,,,,122
14798393,CAFEC-BLR188-IN-RTR1422,122.185.241.114,182.78.208.70,UP,0,42,,3,0,0,41.03335814,112
14781661,CAFEC-BLR175-IN-RTR1376,122.185.113.147,125.22.200.194,UP,,,,,,,,112
14791109,CAFEC-BLR185-IN-RTR1418,125.23.235.183,182.79.127.222,UP,0,38,,3,0,0,63.145925,112
14781845,CAFEC-BLR182-IN-RTR1415,122.185.114.171,122.187.115.162,UP,,,,,,,,112
14797537,CAFEC-BGL104-IN-RTR1410,59.145.114.205,125.22.200.190,UP,0,38,,3,0,0,87.90198026,112
14791098,CAFEC-MNR131-IN-RTR1403,125.23.235.156,182.79.127.126,UP,0,46,,3,0,0,31.60431628,112
14781701,CAFEC-BGL105-IN-RTR1412,59.145.171.82,125.17.232.118,UP,0,39,,3,0,0,34.22413203,112
14791215,CAFEC-BLR177-IN-RTR1408,59.145.114.199,125.22.200.146,DOWN,,,,,,,,122
14798401,CAFEC-VPM105-IN-RTR1420,122.185.112.25,122.186.164.178,UP,0,38,,3,0,0,0.375333333,112
14270344,BHQZ-FBG101-RTR1035,172.45.111.79,172.45.126.162,UP,5,21.27622837,,3,0,0,22.08016903,111
250320100152043,RCSGL-MNR101-IN-RTR1001,125.19.197.122,27.123.104.14,DOWN,,,,,,,,122
250409100157160,AGBB-HTK105-RTR2245,172.50.91.128,172.50.86.106,DOWN,,,,,,,,122
241129100094946,YZMK-MNR101-IN-RTR1001,152.52.223.89,152.52.223.90,DOWN,,,,,,,,122
241123100094098,SHRBD-NGP101-IN-RTR1001,125.19.174.104,125.19.174.104,DOWN,,,,,,,,122
14796943,CAFEC-BLR186-IN-RTR14444,59.145.171.74,125.17.235.2,DOWN,,,,,,,,122
250404100156051,PPPU-PGR322-RTR3260,172.50.90.56,172.50.85.42,UP,0,33,,3,0,0,0.442048512,111
250312100150188,POLS-BHA127-RTR2887,172.50.60.101,172.50.83.158,UP,0,26,,3,0,0,1.601165732,111
250407100156590,OECI-PJM102-RTR1058,172.50.91.176,172.50.86.198,UP,0,31,,3,0,0,9.968376066,111
250320100152068,SCRX-BGM941-RTR4008,172.50.89.15,172.50.81.98,UP,0,38,,3,0,0,0.02594816,111
250403100155739,BFTD-DRJ129-RTR7464,172.50.90.99,10.72.6.186,UP,29,18.50610892,,3,0,0,44.77098121,111
250306100149049,PPPU-ALG163-RTR3334,172.50.91.127,172.50.75.202,UP,0,33,,3,0,0,0.242571947,111
14261540,VERO-NOD103-IN-RTR1017,122.186.95.186,122.186.91.130,DOWN,,,,,,,,122
250404100156049,PPPU-JNP122-RTR3331,172.50.89.226,172.50.86.138,UP,0,35,,3,0,0,0.824310443,111
250401100155457,LTNR-CHN101-RTR1001,172.50.89.65,172.50.78.18,UP,0,26,,3,0,0,0.007574733,112
250410100157493,GOHAN-GHN101-IN-RTR1001,128.185.241.169,125.19.167.150,UP,,,,,,,,112
250328100153919,WOMEN-SHG101-IN-RTR1001,128.185.224.240,122.185.176.90,UP,26,61.21733397,,,0,0,9.787904045,111
250409100157363,FOREB-MUM102-IN-RTR1002,125.19.175.57,152.52.236.102,DOWN,,,,,,,,122
250414100158923,FPKE-AMB101-IN-RTR1001,125.19.172.226,122.184.120.70,UP,14,60.76880045,,,0,0,5.573000835,111
250301100147938,PPPU-KFZ101-RTR3301,172.50.89.171,172.49.159.106,UP,0,34,,3,0,0,0.393077199,111
250228100147674,VENP-HYD122-RTR1264,172.50.62.176,172.50.68.114,UP,14,18.36255517,,3,0,0,0.022700032,111
800014022515547,PNBA-AVT106-RTR17534,172.50.91.117,172.50.85.118,UP,33,24.14728554,,3,0,0,0.050273364,111
250409100157271,GNOVH-AMD102-IN-RTR1171,125.19.175.90,122.184.120.18,UP,5,90.38799648,,,0,0.223964166,0.284471979,111
250106100100349,MULX-TMU101-RTR2597,172.50.62.23,172.49.168.114,DOWN,,,,,,,,122
250409100157296,VBZA-MRT118-RTR1164,172.50.91.22,172.50.82.150,UP,0,36,,3,0,0,8.286709077,111
14769272,TVSL-AHD103-IN-RTR1259,125.62.129.184,122.187.221.74,DOWN,,,,,,,,122
250317100151106,INDI-IMP105-RTR4880,172.50.61.190,10.37.41.98,DOWN,,,,,,,,122
250414100158719,OMLOG-MLR101-IN-RTR1002,125.23.251.254,122.184.119.114,UP,,,,,,,,112
250315100150755,UBOI-HBL138-RTR7177,10.201.182.124,10.201.186.142,UP,,,,,,,,112
250414100158721,TAIAV-PMR101-IN-RTR1001,128.185.243.129,182.78.88.82,UP,10,63.28718133,,,0,0.004547418,46.84432561,111
250325100153098,GREAD-HYD101-IN-RTR1001,128.185.243.86,125.19.224.150,UP,16,90.89446975,,,0,0.111185235,0.37347014,111
240827100082140,TXNT-BTP101-RTR1215,172.49.183.63,172.50.5.254,UP,,,,,,,,112
800007042565017,PNBA-BWQ101-RTR17597,172.50.40.180,172.50.59.146,UP,27,23.64934711,,3,0,0,24.34718046,111
240906100083926,MEBK-AGD102-IN-RTR1049,125.19.175.103,122.184.123.90,UP,7,68.1621114,,,0,0.486144871,0.155935809,111
14798521,ECLT-ROU295-RTR27777,172.49.242.41,172.49.213.74,DOWN,4,22.06742494,,1,,,,122
14794983,SBIRRB_APGVB_3340,172.48.32.149,172.46.118.238,UP,34,14.70432591,,3,0,0,12.78046113,111
14808048,ECLT-SUR278-RTR27933,172.49.184.126,172.49.186.18,UP,3,8.897382497,,3,0,0,9.27573289,111
241119100093569,IMAGE-AGR101-IN-RTR1001,100.73.127.100,128.185.231.82,DOWN,,,,,,,,122
14792403,MEWA-DVG101-IN-RTR1070,152.52.206.40,122.187.122.118,UP,,,,,,,,112
240726100078657,SARTO-BLR105-IN-RTR1006,125.23.247.10,125.23.247.10,UP,0,37,,3,0,0,0.163198046,111
250324100152909,DOFT-BGO107-RTR1057,172.50.89.17,172.50.82.114,UP,,,,,,,,112
250410100157562,BCLD-BGL303-RTR3737,172.50.43.245,172.50.84.22,UP,0,34,,3,0,0,5.204703642,112
14474212,BFTD-PTN151-RTR4478,10.37.91.90,10.36.0.64,DOWN,4,22.27642403,,,,,,122
14620587,BFLMANCHARAIRTEL,10.37.235.138,10.37.111.94,UP,5,22.76936439,,3,0,0,11.66840399,111
13918548,BFTD-SKL106-RTR2817,10.143.27.48,10.37.68.238,UP,5,22.7592389,,3,0,0,6.727796,111
13512740,BFTD-MRT135-RTR2199,10.37.60.172,10.37.58.238,UP,28,18.53250999,,3,0,0,3.839597333,111
14262877,BFTD-PTN140-RTR3246,10.37.75.132,10.72.6.58,UP,5,22.59565677,,3,0,0,15.07537049,111
14251294,BFTD-BLR174-RTR3240,10.37.75.119,10.36.0.54,DOWN,,,,,,,,122
14581465,BFTD-KOT121-RTR5267,10.37.236.48,10.37.110.34,UP,5,22.70031376,,3,0,0,3.440194667,111
14373316,BFTD-BPL122-RTR3481,10.37.89.102,10.37.118.150,UP,,,,,,,,112
14409194,BFTD-BKN110-RTR4059,10.37.91.21,10.37.94.34,UP,,,,,,,,112
14393213,BFTD-BRL105-RTR3655,10.37.85.68,10.37.94.218,UP,5,22.65470368,,2,0,0,66.62245867,111
14412365,BFTD-KKD106-RTR3662,10.37.89.242,10.37.90.42,UP,5,22.67182203,,,,,,112
14360560,BFTD-RDR107-RTR3487,172.46.31.70,10.37.81.78,UP,3,21.52562756,,3,0,0,98.6456598,111
14574900,BFTD-BHU156-RTR5092,10.37.193.3,10.37.108.46,UP,6,22.69899233,,3,0,0,93.63699467,111
14799374,BFL_JUNAGADH_OY4_SGL_AIRTEL,10.72.11.182,10.72.1.182,UP,28,18.46870263,,3,0,0,14.22060267,111
14799373,BFL_PALWANCHA_PE3_SGL_AIRTEL,10.72.11.130,10.72.3.246,UP,28,18.48548051,,3,0,0,35.70684766,111
14751301,BFL_SAVADATTI_SGL_AIRTEL,10.37.19.69,10.37.22.74,UP,,,,,,,,112
14620586,BFTD-AMW101-RTR7305,172.48.124.150,10.37.111.98,UP,5,22.48254071,,3,0,0,0.101113856,111
800010022511987,PNBA-LDN458-RTR17371,172.50.64.162,172.50.58.10,UP,31,18.57329746,,3,0,0,0.016069973,111
13999702,INDI-ETA103-RTR4882,10.37.252.109,10.37.228.194,UP,,,,,,,,112
250408100156906,IDBI-BRR106-RTR3193,172.50.91.26,172.50.82.166,DOWN,,,,,,,,122
800026112462738,PNBA-GLG102-RTR16926,172.49.242.221,172.49.240.94,UP,23,15.85986983,,3,0,0,0.849824427,111
241024100090776,JGEY-TPR101-IN-RTR1007,125.19.254.46,125.19.254.46,UP,,,,,,,,112
240725100078346,SYNTR-RKL101-IN-RTR1001,152.52.249.235,152.52.249.236,UP,,,,,,,,112
14786192,ASIP-KTH101-IN-RTR1087,152.52.218.49,182.78.90.174,UP,,,,,,,,112
240730100078948,MOMEN-MNR101-IN-RTR1001,152.52.223.151,182.78.121.18,UP,0,43,,3,0,0,0.297219474,111
241024100090675,AMWOO-KOL101-IN-RTR1001,152.52.249.208,152.52.249.208,DOWN,,,,,,,,122
241112100092811,KAN-RTK101-IN-RTR1022,128.185.206.198,128.185.206.198,UP,14,92.61068489,,,0,0,1.746312106,111
241120100093731,RRPL-KHP101-IN-RTR1079,128.185.204.22,128.185.204.22,UP,,,,,,,,112
241113100092964,2NO6C-MNR104-IN-RTR1004,128.185.212.166,128.185.212.166,UP,16,88.24922081,,,0,0,4.254472263,111
14806224,JFWZ-MUM198-IN-RTR2312,128.185.244.34,128.185.244.34,UP,0,64,,3,0,0,4.625747368,111
241209100096043,GOENK-KOL101-IN-RTR1001,128.185.238.122,128.185.238.122,UP,,,,,,,,112
14801575,AROB-MUM101-IN-RTR1001,182.79.53.30,182.79.53.30,UP,,,,,,,,112
250227100147119,NETIX-MUZ101-IN-RTR1003,128.185.247.4,125.20.253.2,DOWN,,,,,,,,
240826100081758,TXNT-SDW101-RTR1495,172.50.3.201,172.50.3.202,UP,,,,,,,,112
14266251,THPK-CHN116-IN-RTR1050,182.79.29.219,125.21.77.130,UP,,,,,,,,112
14266216,THPK-CHN119-IN-RTR1053,122.187.126.20,125.21.77.126,UP,,,,,,,,112
14264942,THPK-BLR104-IN-RTR1011,59.145.114.20,122.186.145.206,UP,,,,,,,,112
14266850,THPK-CHN105-IN-RTR1025,122.185.114.55,125.21.77.142,UP,,,,,,,,112
14266227,THPK-MAD103-IN-RTR1047,122.185.113.126,125.21.77.210,UP,,,,,,,,112
14260182,MBIP-BLR101-IN-RTR1007,122.185.114.74,61.246.41.66,UP,,,,,,,,112
14264946,THPK-BLR103-IN-RTR1010,59.145.114.105,122.187.117.90,UP,,,,,,,,112
14802304,JFWZ-LCK124-IN-RTR2311,122.185.48.253,128.185.250.64,DOWN,0,57,,,,,,122
500419777,ASIP-ALG101-IN-RTR1054,152.52.219.191,152.52.220.102,UP,0,40,,3,0,0,1.100456732,112
14798388,CAFEC-BLR199-IN-RTR1546,59.145.171.153,122.186.142.182,UP,1,46,,3,0,0,5.650139092,112
14798391,CAFEC-BLR194-IN-RTR1527,122.187.127.98,125.23.207.42,UP,0,45,,3,0,0,44.84721254,112
14350191,AXBL-BGL101-RTR1269,172.45.237.32,172.45.169.70,UP,,,,,,,,112
241009100088707,GHPL-LCK101-IN-RTR1005,182.78.120.182,128.185.231.30,UP,,,,,,,,112
241130100095212,OLUMP-SJN101-IN-RTR1001,152.52.223.141,182.78.205.138,UP,,,,,,,,112
250404100156058,PPPU-SNR199-RTR3302,172.50.89.172,172.50.84.62,UP,0,32,,3,0,0,0.075897515,111
14571369,GZBA-MNR102-RTR1047,172.45.211.30,172.45.77.234,UP,,,,,,,,112
250318100151244,AGBB-BRA134-RTR2234,172.50.91.20,172.50.82.142,DOWN,,,,,,,,122
1038406,ZCDL-JBL103-RTR1110,172.34.208.9,172.34.207.190,DOWN,1,2.593596163,66,3,0,0,0.105733333,122
14801994,GNOVH-RAI107-RTR1829,172.49.232.150,172.49.232.150,UP,30,18.58839013,,2,0,0,5.247235216,111
800004022565635,PNBA-VPM117-RTR17558,172.50.91.148,172.50.80.42,UP,31,23.66373906,,3,0,0,0.049474308,111
250417100159387,TVSL-CHN126-IN-RTR1258,128.185.243.137,27.123.110.6,UP,0,18,,3,0,0,14.08037225,111
250408100156950,INFER-PUN101-IN-RTR1001,125.19.175.60,152.52.236.110,UP,,,,,,,,112
14768428,INOB-WGL126-RTR4042,172.49.206.162,172.49.218.90,DOWN,,,,,,,,122
250414100158701,WSDS-BHA101-IN-RTR1001,122.186.250.15,152.52.244.162,UP,,,,,,,,112
241001100088045,SCMD-PHL101-IN-RTR1051,128.185.241.236,128.185.225.114,UP,0,35,,3,0,0,16.99312499,111
14835479,ECLT-PUN2760-RTR29479,172.48.71.108,172.50.88.66,UP,14,14.49391755,,,0,0,0,111
500434301,AIR_LSK_Sohagpur_Narmadapuram,172.50.43.17,172.50.33.54,UP,21,16.70120436,,3,0,0,3.321933333,111
14762635,CESU-BHU212-RTR1281,172.49.185.95,172.49.179.134,UP,,,,,,,,112
500476950,AIR_SchoolEdu_Jobat_Alirajpur,172.50.89.189,172.50.84.106,UP,32,19.50924944,,3,0,0,0.841596,111
500474077,LKIO-JJI154-RTR1320,172.50.44.171,172.50.30.110,UP,0,31,,3,0,0,0.645560751,111
14836039,ECLT-AMD475-RTR29477,172.46.102.8,172.49.172.162,UP,5,20.2155626,,3,0,0,3.507598667,111
14835942,ECLT-AMD473-RTR29475,172.49.206.54,172.49.204.206,UP,5,19.49478707,,3,0,0,0.088232,111
14719326,HYAZ-SAM101-IN-RTR1031,125.19.165.153,125.19.161.174,UP,2,50,,3,0,0,3.898278289,112
14027524,APOT-PDR101-RTR1240,172.43.162.195,172.43.167.2,UP,,,,,,,,112
3000071761,APOT-HAR567-RTR123,172.37.164.69,172.37.251.94,DOWN,,,,,,,,122
6783786,APOT-BLR05-RTR074,172.36.52.249,172.36.56.10,UP,0,45,,3,0,0,3.287504319,111
250410100157570,UHBF-MUM101-IN-RTR1001,125.19.175.63,152.52.236.130,UP,39,88.49996004,,,0,0.000499092,55.52421701,111
250418100159791,PPSI-SAG101-IN-RTR1056,128.185.241.238,182.79.116.46,UP,0,34,,3,0,0,18.869898,111
250411100158425,MUNNA-ALG101-IN-RTR1001,182.79.126.129,122.184.122.90,UP,19,92.78949892,,,0,0.074255588,2.690983385,111
250415100159084,UBOI-NOD208-RTR7229,172.50.90.86,10.201.187.30,DOWN,,,,,,,,122
250405100156441,BSEB-PTN101-RTR1002,172.50.90.70,172.50.85.138,UP,0,35,,3,0,0,0.001192414,112
14303766,BHQZ-KAN101-RTR1036,172.45.158.59,172.45.156.74,UP,0,26,,3,0,0,14.88243829,112
250410100157531,YGBJ-HTK101-IN-RTR1011,125.19.175.85,122.186.200.10,UP,85,90.36102453,,,0,0.006180966,19.61795123,111
241018100089794,F31R0-MNR101-IN-RTR1001,128.185.241.225,182.78.77.18,UP,28,53.12175338,,,0,0,0.262228563,111
250322100152655,NDOS-DHU103-RTR1739,172.50.89.110,172.49.204.10,UP,0,33,,3,0,0,91.30999535,111
500064292,ECLT-DWS185-RTR13643,172.46.100.153,172.46.109.58,UP,3,8.827843547,,3,0,0,7.24108,111
500474167,LKIO-AGU119-RTR1323,172.49.155.242,172.50.86.202,DOWN,,,,,,,,122
500473948,LKIO-AGU118-RTR1322,172.50.43.142,172.50.50.42,UP,0,31,,3,0,0,0.007010156,111
500421210,PNBA-BUS880-RTR17601,172.49.244.0,172.49.234.202,UP,26,18.47198959,,3,0,0,0.547552,111
14358448,BFTD-KUA101-RTR7465,10.37.81.158,10.37.81.158,UP,5,22.67435883,,3,0,0,18.11748284,111
250410100158189,SRPX-VJW101-IN-RTR1001,128.185.243.114,152.52.205.150,UP,0,42,,3,0,0,0.545339916,111
250318100151243,AGBB-DWS169-RTR2229,172.50.60.193,172.50.80.98,DOWN,,,,,,,,122
14824948,ECLT-HSN123-RTR2973,172.50.61.18,172.50.57.106,UP,34,14.54029785,,3,0,0,5.862890667,111
250301100147841,AIR_Home_FSL_Karyalay_Chhatarpur,172.49.46.217,172.50.81.206,UP,27,19.40539264,,3,0,0,0.004609365,111
250415100159024,OCUGE-HYD101-IN-RTR1001,128.185.243.120,152.52.205.198,UP,5,92.29601215,,,0,0,1.13559141,111
250417100159570,AMITE-MUZ101-IN-RTR1001,128.185.217.69,122.184.124.126,DOWN,,,,,,,,122
250324100152919,DLWE-ML3-2-250324100152919,172.50.91.177,172.50.87.10,UP,10,75.47846706,,,0,0,0.029581333,111
250222100145822,BFL_NADIAD_MO4_SGL_AIRTEL,10.72.15.34,10.72.5.186,UP,28,18.47995751,,3,0,0,3.756260614,111
250221100145382,BFL_MERTA_98N_AIRTEL,10.72.15.174,10.72.6.38,UP,28,18.49074538,,3,0,0,1.849186532,111
250313100150526,PPPU-ETW299-RTR3267,172.50.91.238,172.50.85.78,UP,0,32,,3,0,0,0.045453592,111
250227100147172,JMPC-HBL101-RTR1225,172.50.62.63,172.50.73.10,UP,0,32,,3,0,0,0.349348168,111
250414100158866,TMC1-BLM108-RTR1010,172.50.91.205,172.50.87.114,UP,4,19.95946406,,3,0,0,0.154958059,111
250320100152009,MHWNN-KGR101-IN-RTR1566,128.185.243.62,128.185.251.118,UP,0,36,,3,0,0,0.066301231,112
500077672,UBOI-MBD105-RTR7240,10.201.140.31,10.201.141.86,UP,,,,,,,,112
250313100150553,FCAP-TRU117-RTR1196,172.50.62.230,172.50.77.18,UP,0,34,,3,0,0,1.306386432,111
240613100073252,LALIT-NOD101-IN-RTR1001,128.185.241.203,122.187.51.6,DOWN,,,,,,,,
250419100159930,LKIO-SIM213-RTR1332,172.50.90.84,172.50.97.82,UP,,,,,,,,112
500476153,LKIO-SIM214-RTR1333,172.49.252.235,172.50.28.38,DOWN,,,,,,,,122
250306100148971,FJNZ-KKA112-RTR1049,172.50.89.61,172.50.97.122,UP,3,92.24306721,,,0,0.337495781,1.983017845,111
250412100158568,PNBA-NDL923-RTR17593,172.50.91.204,172.50.28.198,UP,28,23.23290256,,2,0,0,0.048076117,111
231026100043353,3FXFD-BCH101-IN-RTR1001,125.19.175.128,27.123.112.90,DOWN,,,,,,,,122
240910100084426,TXNT-MEH101-RTR1319,172.49.242.197,172.50.6.202,UP,,,,,,,,112
250327100153714,UBOI-ATK101-RTR7237,172.50.64.233,10.201.187.2,UP,,,,,,,,112
250401100155462,UNIME-BLR101-IN-RTR1001,27.123.91.33,125.20.234.130,UP,,,,,,,,112
250401100155356,UBOI-MAU213-RTR7234,172.50.90.104,10.201.187.14,UP,,,,,,,,112
250127100139180,HGUR-VPU101-IN-RTR1043,128.185.223.8,27.123.113.194,UP,0,33,,3,0,0,2.854048427,111
250414100158914,RMTQ-HWR101-IN-RTR1003,128.185.221.11,125.17.207.18,UP,16,52.49040997,,,0,0.014851559,5.694909661,111
250401100155354,UBOI-JNP262-RTR7214,10.201.182.158,10.201.187.22,UP,,,,,,,,112
250205100141815,PPPU-JHI101-RTR3348,172.50.90.111,172.50.97.34,UP,0,31,,3,0,0,1.617087147,111
14458764,ACTB-TOC101-RTR1010,172.46.248.134,172.46.248.134,UP,,,,,,,,112
14774027,APOT-MOH103-RTR1332,172.37.190.69,172.37.194.110,DOWN,,,,,,,,122
3000038370,APOT-CLT102-RTR1120,172.40.121.178,172.40.123.210,DOWN,,,,,,,,122
14374028,TECM-MUM112-RTR1208,10.37.123.2,10.37.123.2,DOWN,,,,,,,,122
14185948,OJBR-NOD109-RTR1616,172.38.38.237,172.38.59.122,DOWN,,,,,,,,122
14690976,HAIPL-NOD107-RTR1062,172.49.7.139,172.49.12.22,DOWN,,,,,,,,122
14481321,TECM-MNR114-RTR1215,172.46.212.157,172.46.251.66,DOWN,,,,,,,,122
13681038,APOT-BHI102-RTR1225,172.42.4.61,172.41.213.50,UP,0,46,,3,0,0,0.947874667,111
1226844,APOT-PUN106-RTR1251,172.34.219.193,172.34.222.14,DOWN,,,,,,,,122
14485521,TECM-PUN169-RTR1286,10.37.16.10,10.37.16.10,UP,,,,,,,,112
14245566,MBIP-CBT101-RTR1004,172.45.74.136,172.43.95.250,DOWN,,,,,,,,122
14311880,VSAN-CHN160-RTR1180,172.43.36.136,172.43.242.26,UP,,,,,,,,112
14488177,VSAN-DRM107-RTR1388,172.48.150.130,172.48.169.122,UP,,,,,,,,112
1226715,APOT-JHS101-RTR1152,172.34.219.159,172.34.221.132,DOWN,,,,,,,,122
14082617,PIPZ-KAN107-RTR1221,172.43.210.99,172.40.89.166,UP,7,20.1043783,,3,0,0,1.272009467,111
14186084,OJBR-MAU107-RTR1641,172.36.196.78,172.36.196.78,DOWN,,,,,,,,
